id,clothtype,type,price,pricerate,weight,quality,level,material,occupation,condition1,condition2,stat1,stat2,defense,magicresistence,atkdistmvsped,attackpower,attackspeed,itemgrade
2261,5,151,56650,0,0,58,0,0,0|0|0,31|127,0|0,0|0,39|317,91,11,90,0,0,6
2262,5,151,56650,0,0,59,0,0,0|0|0,31|127,0|0,0|0,39|317,91,11,90,0,0,6
2263,5,151,56650,0,0,61,0,0,0|0|0,31|127,0|0,0|0,28|25,91,11,90,0,0,6
2264,5,151,73100,0,0,59,0,0,0|0|0,31|137,0|0,0|0,24|27,100,11,94,0,0,6
2265,5,151,73100,0,0,60,0,0,0|0|0,31|137,0|0,0|0,39|342,100,11,94,0,0,6
2266,5,151,73100,0,0,61,0,0,0|0|0,31|137,0|0,0|0,39|342,100,11,94,0,0,6
2267,5,151,73100,0,0,63,0,0,0|0|0,31|137,0|0,0|0,28|27,100,11,94,0,0,6
2268,5,151,82200,0,0,61,0,0,0|0|0,31|143,0|0,0|0,24|28,107,12,95,0,0,6
2269,5,151,82200,0,0,62,0,0,0|0|0,31|143,0|0,0|0,39|357,107,12,95,0,0,6
2270,5,151,82200,0,0,63,0,0,0|0|0,31|143,0|0,0|0,39|357,107,12,95,0,0,6
2271,5,151,82200,0,0,65,0,0,0|0|0,31|143,0|0,0|0,28|28,107,12,95,0,0,6
2272,5,151,94950,0,0,63,0,0,0|0|0,31|151,0|0,0|0,24|30,114,12,95,0,0,6
2273,5,151,94950,0,0,64,0,0,0|0|0,31|151,0|0,0|0,39|377,114,12,95,0,0,6
2274,5,151,94950,0,0,65,0,0,0|0|0,31|151,0|0,0|0,39|377,114,12,95,0,0,6
2275,5,151,94950,0,0,67,0,0,0|0|0,31|151,0|0,0|0,28|30,114,12,95,0,0,6
2276,5,151,109350,0,0,65,0,0,0|0|0,31|157,0|0,0|0,24|31,120,12,96,0,0,6
2277,5,151,109350,0,0,66,0,0,0|0|0,31|157,0|0,0|0,39|392,120,12,96,0,0,6
2278,5,151,109350,0,0,67,0,0,0|0|0,31|157,0|0,0|0,39|392,120,12,96,0,0,6
2279,5,151,109350,0,0,69,0,0,0|0|0,31|157,0|0,0|0,28|31,120,12,96,0,0,6
2280,5,151,135350,0,0,67,0,0,0|0|0,31|169,0|0,0|0,24|33,132,13,96,0,0,6
2281,5,151,135350,0,0,68,0,0,0|0|0,31|169,0|0,0|0,39|422,132,13,96,0,0,6
2282,5,151,135350,0,0,69,0,0,0|0|0,31|169,0|0,0|0,39|422,132,13,96,0,0,6
2283,5,151,135350,0,0,71,0,0,0|0|0,31|169,0|0,0|0,28|33,132,13,96,0,0,6
2284,5,151,148800,0,0,69,0,0,0|0|0,31|175,0|0,0|0,24|35,154,16,97,0,0,6
2285,5,151,148800,0,0,70,0,0,0|0|0,31|175,0|0,0|0,39|437,154,16,97,0,0,6
2286,5,151,148800,0,0,71,0,0,0|0|0,31|175,0|0,0|0,39|437,154,16,97,0,0,6
2287,5,151,148800,0,0,73,0,0,0|0|0,31|175,0|0,0|0,28|35,154,16,97,0,0,6
2288,5,151,0,0,2,21,0,0,0|0|0,0|0,0|0,0|0,24|0,4,2,70,0,0,6
2289,5,151,0,0,2,22,0,0,0|0|0,0|0,0|0,0|0,39|0,5,3,70,0,0,1
2290,5,151,0,0,2,23,0,0,0|0|0,0|1,0|0,0|0,39|2,5,3,70,0,0,1
2291,5,151,0,0,2,25,0,0,0|0|0,0|3,0|0,0|0,28|0,5,3,70,0,0,1
2292,5,151,0,0,2,22,0,0,0|0|0,0|0,0|0,0|0,39|0,5,3,70,0,0,1
2293,5,151,0,0,2,22,0,0,0|0|0,0|0,0|0,0|0,39|0,5,3,70,0,0,1
2294,5,151,0,0,2,22,0,0,0|0|0,0|0,0|0,0|0,39|0,5,3,70,0,0,1
2295,5,151,0,0,2,22,0,0,0|0|0,0|0,0|0,0|0,39|0,5,3,70,0,0,1
2296,5,151,0,0,2,22,0,0,0|0|0,0|0,0|0,0|0,39|0,5,3,70,0,0,1
2297,5,151,0,0,2,22,0,0,0|0|0,0|0,0|0,0|0,39|0,5,3,70,0,0,1
2298,5,151,0,0,2,22,0,0,0|0|0,0|0,0|0,0|0,39|0,5,3,70,0,0,1
2299,5,151,0,0,2,22,0,0,0|0|0,0|0,0|0,0|0,39|0,5,3,70,0,0,1
2300,5,151,0,0,2,22,0,0,0|0|0,0|0,0|0,0|0,39|0,5,3,70,0,0,1
2301,5,151,1050,0,5,21,0,0,41|0|0,31|10,0|0,0|0,24|2,19,4,77,0,0,1
2302,5,151,1050,0,5,21,0,0,41|0|0,31|10,0|0,0|0,26|2,19,4,77,0,0,1
2303,5,151,1050,0,5,21,0,0,41|0|0,31|10,0|0,0|0,38|15,19,4,77,0,0,1
2304,5,151,1050,0,5,29,0,0,41|0|0,31|10,0|0,0|0,28|2,19,4,77,0,0,1
2305,5,151,1050,0,5,33,0,0,41|0|0,31|10,0|0,0|0,11|1,19,4,77,0,0,1
2306,5,151,1050,0,5,37,0,0,41|0|0,31|10,0|0,0|0,28|1,19,4,77,0,0,1
2307,5,151,2950,0,5,28,0,0,41|0|0,31|25,0|0,0|0,24|2,28,3,80,0,0,1
2308,5,151,2950,0,5,28,0,0,41|0|0,31|25,0|0,0|0,26|3,28,3,80,0,0,2
2309,5,151,2950,0,5,28,0,0,41|0|0,31|25,0|0,0|0,38|23,28,3,80,0,0,2
2310,5,151,2950,0,5,34,0,0,41|0|0,31|25,0|0,0|0,28|5,28,3,80,0,0,2
2311,5,151,2950,0,5,37,0,0,41|0|0,31|25,0|0,0|0,11|2,28,3,80,0,0,2
2312,5,151,2950,0,5,42,0,0,41|0|0,31|25,0|0,0|0,28|1,28,3,80,0,0,2
2313,5,151,2950,0,5,45,0,0,41|0|0,31|20,0|0,0|0,0|0,26,2,80,0,0,2
2314,5,151,6350,0,5,35,0,0,41|0|0,31|45,0|0,0|0,24|2,39,4,80,0,0,2
2315,5,151,6350,0,5,35,0,0,41|0|0,31|45,0|0,0|0,26|4,39,4,80,0,0,3
2316,5,151,6350,0,5,35,0,0,41|0|0,31|45,0|0,0|0,38|43,39,4,80,0,0,3
2317,5,151,6350,0,5,41,0,0,41|0|0,31|45,0|0,0|0,28|9,39,4,80,0,0,3
2318,5,151,6350,0,5,44,0,0,41|0|0,31|45,0|0,0|0,11|2,39,4,80,0,0,3
2319,5,151,6350,0,5,49,0,0,41|0|0,31|45,0|0,0|0,28|1,39,4,80,0,0,3
2320,5,151,6350,0,5,52,0,0,41|0|0,31|40,0|0,0|0,0|0,37,2,80,0,0,3
2321,5,151,13550,0,5,42,0,0,41|0|0,31|65,0|0,0|0,24|2,53,5,82,0,0,3
2322,5,151,13550,0,5,42,0,0,41|0|0,31|65,0|0,0|0,26|5,53,5,82,0,0,4
2323,5,151,13550,0,5,42,0,0,41|0|0,31|65,0|0,0|0,38|65,53,5,82,0,0,4
2324,5,151,13550,0,5,48,0,0,41|0|0,31|65,0|0,0|0,28|13,53,5,82,0,0,4
2325,5,151,13550,0,5,51,0,0,41|0|0,31|65,0|0,0|0,11|3,53,5,82,0,0,4
2326,5,151,13550,0,5,56,0,0,41|0|0,31|65,0|0,0|0,28|2,53,5,82,0,0,4
2327,5,151,13550,0,5,59,0,0,41|0|0,31|60,0|0,0|0,0|0,50,3,82,0,0,4
2328,5,151,22950,0,6,48,0,0,41|0|0,31|85,0|0,0|0,24|2,68,6,83,0,0,4
2329,5,151,22950,0,6,48,0,0,41|0|0,31|85,0|0,0|0,26|6,68,6,83,0,0,5
2330,5,151,22950,0,6,48,0,0,41|0|0,31|85,0|0,0|0,38|90,68,6,83,0,0,5
2331,5,151,22950,0,6,53,0,0,41|0|0,31|85,0|0,0|0,39|212,68,6,83,0,0,5
2332,5,151,22950,0,6,56,0,0,41|0|0,31|85,0|0,0|0,28|17,68,6,83,0,0,5
2333,5,151,22950,0,6,59,0,0,41|0|0,31|85,0|0,0|0,28|2,68,6,83,0,0,5
2334,5,151,22950,0,6,62,0,0,41|0|0,31|80,0|0,0|0,0|0,65,4,83,0,0,5
2335,5,151,35400,0,6,53,0,0,41|0|0,31|95,0|0,0|0,24|2,85,7,84,0,0,5
2336,5,151,35400,0,6,53,0,0,41|0|0,31|95,0|0,0|0,26|7,85,7,84,0,0,6
2337,5,151,35400,0,6,53,0,0,41|0|0,31|95,0|0,0|0,38|115,85,7,84,0,0,6
2338,5,151,35400,0,6,58,0,0,41|0|0,31|95,0|0,0|0,39|237,85,7,84,0,0,6
2339,5,151,35400,0,6,61,0,0,41|0|0,31|95,0|0,0|0,28|19,85,7,84,0,0,6
2340,5,151,35400,0,6,64,0,0,41|0|0,31|95,0|0,0|0,28|3,85,7,84,0,0,6
2341,5,151,35400,0,6,67,0,0,41|0|0,31|90,0|0,0|0,0|0,82,5,84,0,0,6
2342,5,151,60000,0,6,59,0,0,41|0|0,31|95,0|0,0|0,24|2,89,8,82,0,0,6
2343,5,151,60000,0,6,59,0,0,41|0|0,31|95,0|0,0|0,26|8,89,8,82,0,0,6
2344,5,151,60000,0,6,59,0,0,41|0|0,31|95,0|0,0|0,38|140,89,8,82,0,0,6
2345,5,151,60000,0,6,64,0,0,41|0|0,31|95,0|0,0|0,39|237,89,8,82,0,0,6
2346,5,151,60000,0,6,67,0,0,41|0|0,31|95,0|0,0|0,28|19,89,8,82,0,0,6
2347,5,151,60000,0,6,70,0,0,41|0|0,31|95,0|0,0|0,28|3,89,8,82,0,0,6
2348,5,151,60000,0,6,73,0,0,41|0|0,31|90,0|0,0|0,0|0,86,6,82,0,0,6
2349,5,151,83900,0,6,64,0,0,0|0|0,31|115,0|0,0|0,0|0,109,12,84,0,0,6
2350,5,151,83900,0,6,64,0,0,0|0|0,31|115,0|0,0|0,0|0,112,13,84,0,0,6
2351,5,151,83900,0,6,64,0,0,0|0|0,31|115,0|0,0|0,0|0,114,14,84,0,0,6
2352,5,151,83900,0,6,69,0,0,0|0|0,31|115,0|0,0|0,39|287,108,11,84,0,0,6
2353,5,151,83900,0,6,72,0,0,0|0|0,31|115,0|0,0|0,28|23,111,12,84,0,0,6
2354,5,151,83900,0,6,75,0,0,0|0|0,31|115,0|0,0|0,0|0,111,12,84,0,0,6
2355,5,151,83900,0,6,78,0,0,0|0|0,31|115,0|0,0|0,0|0,115,15,84,0,0,6
2356,5,151,104250,0,6,70,0,0,0|0|0,31|135,0|0,0|0,0|0,130,13,85,0,0,6
2357,5,151,104250,0,6,70,0,0,0|0|0,31|135,0|0,0|0,0|0,133,15,85,0,0,6
2358,5,151,104250,0,6,70,0,0,0|0|0,31|135,0|0,0|0,0|0,135,16,85,0,0,6
2359,5,151,104250,0,6,75,0,0,0|0|0,31|135,0|0,0|0,39|337,129,13,85,0,0,6
2360,5,151,104250,0,6,78,0,0,0|0|0,31|135,0|0,0|0,28|27,132,14,85,0,0,6
2361,5,151,104250,0,6,81,0,0,0|0|0,31|135,0|0,0|0,0|0,132,14,85,0,0,6
2362,5,151,104250,0,6,84,0,0,0|0|0,31|135,0|0,0|0,0|0,137,17,85,0,0,6
2363,5,151,135700,0,6,75,0,0,0|0|0,31|155,0|0,0|0,0|0,153,15,85,0,0,6
2364,5,151,135700,0,6,75,0,0,0|0|0,31|155,0|0,0|0,0|0,155,16,85,0,0,6
2365,5,151,135700,0,6,75,0,0,0|0|0,31|155,0|0,0|0,0|0,157,17,85,0,0,6
2366,5,151,135700,0,6,80,0,0,0|0|0,31|155,0|0,0|0,39|387,152,14,85,0,0,6
2367,5,151,135700,0,6,82,0,0,0|0|0,31|155,0|0,0|0,28|31,154,15,85,0,0,6
2368,5,151,135700,0,6,84,0,0,0|0|0,31|155,0|0,0|0,0|0,154,15,85,0,0,6
2369,5,151,135700,0,6,86,0,0,0|0|0,31|155,0|0,0|0,0|0,154,15,85,0,0,6
2370,5,151,172200,0,6,81,0,0,0|0|0,31|125,0|0,0|0,0|0,109,12,86,0,0,6
2371,5,151,172200,0,6,81,0,0,0|0|0,31|125,0|0,0|0,0|0,111,12,86,0,0,6
2372,5,151,172200,0,6,81,0,0,0|0|0,31|125,0|0,0|0,0|0,112,13,86,0,0,6
2373,5,151,172200,0,6,86,0,0,0|0|0,31|125,0|0,0|0,39|312,108,11,86,0,0,6
2374,5,151,172200,0,6,88,0,0,0|0|0,31|125,0|0,0|0,28|25,110,12,86,0,0,6
2375,5,151,172200,0,6,90,0,0,0|0|0,31|125,0|0,0|0,0|0,110,12,86,0,0,6
2376,5,151,172200,0,6,92,0,0,0|0|0,31|125,0|0,0|0,0|0,110,12,86,0,0,6
2377,5,151,70500,0,6,68,0,0,51|0|0,31|135,0|0,0|0,28|27,130,13,82,0,0,6
2378,5,151,70500,0,6,71,0,0,51|0|0,31|135,0|0,0|0,0|0,130,13,82,0,0,0
2379,5,151,70500,0,6,73,0,0,51|0|0,31|135,0|0,0|0,0|0,130,13,82,0,0,0
2380,5,151,225120,0,6,77,0,0,51|0|0,31|162,0|0,24|2,24|32,151,15,85,0,0,7
2381,5,151,225120,0,6,77,0,0,51|0|0,31|165,0|0,38|160,38|660,153,16,85,0,0,7
2401,5,152,900,0,3,22,0,0,42|0|0,31|10,0|0,0|0,24|2,18,4,77,0,0,1
2402,5,152,900,0,3,22,0,0,42|0|0,31|10,0|0,0|0,26|2,18,4,77,0,0,1
2403,5,152,900,0,3,22,0,0,42|0|0,31|10,0|0,0|0,38|15,18,4,77,0,0,1
2404,5,152,900,0,3,30,0,0,42|0|0,31|10,0|0,0|0,28|2,18,4,77,0,0,1
2405,5,152,900,0,3,34,0,0,42|0|0,31|10,0|0,0|0,11|1,18,4,77,0,0,1
2406,5,152,900,0,3,38,0,0,42|0|0,31|10,0|0,0|0,28|1,18,4,77,0,0,1
2407,5,152,2500,0,3,29,0,0,42|0|0,31|25,0|0,0|0,24|2,25,4,78,0,0,2
2408,5,152,2500,0,3,29,0,0,42|0|0,31|25,0|0,0|0,26|3,25,4,78,0,0,2
2409,5,152,2500,0,3,29,0,0,42|0|0,31|25,0|0,0|0,38|23,25,4,78,0,0,2
2410,5,152,2500,0,3,35,0,0,42|0|0,31|25,0|0,0|0,28|5,25,4,78,0,0,2
2411,5,152,2500,0,3,38,0,0,42|0|0,31|25,0|0,0|0,11|2,25,4,78,0,0,2
2412,5,152,2500,0,3,43,0,0,42|0|0,31|25,0|0,0|0,28|1,25,4,78,0,0,2
2413,5,152,2500,0,3,46,0,0,42|0|0,31|20,0|0,0|0,0|0,23,3,78,0,0,2
2414,5,152,5700,0,3,36,0,0,42|0|0,31|45,0|0,0|0,24|2,34,5,80,0,0,3
2415,5,152,5700,0,3,36,0,0,42|0|0,31|45,0|0,0|0,26|4,34,5,80,0,0,3
2416,5,152,5700,0,3,36,0,0,42|0|0,31|45,0|0,0|0,38|43,34,5,80,0,0,3
2417,5,152,5700,0,3,42,0,0,42|0|0,31|45,0|0,0|0,28|9,34,5,80,0,0,3
2418,5,152,5700,0,3,45,0,0,42|0|0,31|45,0|0,0|0,11|2,34,5,80,0,0,3
2419,5,152,5700,0,3,50,0,0,42|0|0,31|45,0|0,0|0,28|1,34,5,80,0,0,3
2420,5,152,5700,0,3,53,0,0,42|0|0,31|40,0|0,0|0,0|0,32,3,80,0,0,3
2421,5,152,10700,0,3,43,0,0,42|0|0,31|65,0|0,0|0,24|2,46,6,80,0,0,4
2422,5,152,10700,0,3,43,0,0,42|0|0,31|65,0|0,0|0,26|5,46,6,80,0,0,4
2423,5,152,10700,0,3,43,0,0,42|0|0,31|65,0|0,0|0,38|65,46,6,80,0,0,4
2424,5,152,10700,0,3,49,0,0,42|0|0,31|65,0|0,0|0,28|13,46,6,80,0,0,4
2425,5,152,10700,0,3,52,0,0,42|0|0,31|65,0|0,0|0,11|3,46,6,80,0,0,4
2426,5,152,10700,0,3,57,0,0,42|0|0,31|65,0|0,0|0,28|2,46,6,80,0,0,4
2427,5,152,10700,0,3,60,0,0,42|0|0,31|60,0|0,0|0,0|0,43,4,80,0,0,4
2428,5,152,19600,0,3,50,0,0,42|0|0,31|85,0|0,0|0,24|2,58,8,82,0,0,5
2429,5,152,19600,0,3,50,0,0,42|0|0,31|85,0|0,0|0,26|6,58,8,82,0,0,5
2430,5,152,19600,0,3,50,0,0,42|0|0,31|85,0|0,0|0,38|90,58,8,82,0,0,5
2431,5,152,19600,0,3,55,0,0,42|0|0,31|85,0|0,0|0,39|212,58,8,82,0,0,5
2432,5,152,19600,0,3,58,0,0,42|0|0,31|85,0|0,0|0,28|17,58,8,82,0,0,5
2433,5,152,19600,0,3,61,0,0,42|0|0,31|85,0|0,0|0,28|2,58,8,82,0,0,5
2434,5,152,19600,0,3,64,0,0,42|0|0,31|80,0|0,0|0,0|0,55,6,82,0,0,5
2435,5,152,29550,0,3,55,0,0,42|0|0,31|95,0|0,0|0,24|2,73,9,82,0,0,6
2436,5,152,29550,0,3,55,0,0,42|0|0,31|95,0|0,0|0,26|7,73,9,82,0,0,6
2437,5,152,29550,0,3,55,0,0,42|0|0,31|95,0|0,0|0,38|115,73,9,82,0,0,6
2438,5,152,29550,0,3,60,0,0,42|0|0,31|95,0|0,0|0,39|237,73,9,82,0,0,6
2439,5,152,29550,0,3,63,0,0,42|0|0,31|95,0|0,0|0,28|19,73,9,82,0,0,6
2440,5,152,29550,0,3,66,0,0,42|0|0,31|95,0|0,0|0,28|3,73,9,82,0,0,6
2441,5,152,29550,0,3,69,0,0,42|0|0,31|90,0|0,0|0,0|0,70,7,82,0,0,6
2442,5,152,45350,0,3,61,0,0,42|0|0,31|95,0|0,0|0,24|2,76,10,84,0,0,6
2443,5,152,45350,0,3,61,0,0,42|0|0,31|95,0|0,0|0,26|8,76,10,84,0,0,6
2444,5,152,45350,0,3,61,0,0,42|0|0,31|95,0|0,0|0,38|140,76,10,84,0,0,6
2445,5,152,45350,0,3,66,0,0,42|0|0,31|95,0|0,0|0,39|237,76,10,84,0,0,6
2446,5,152,45350,0,3,69,0,0,42|0|0,31|95,0|0,0|0,28|19,76,10,84,0,0,6
2447,5,152,45350,0,3,72,0,0,42|0|0,31|95,0|0,0|0,28|3,76,10,84,0,0,6
2448,5,152,45350,0,3,75,0,0,42|0|0,31|90,0|0,0|0,0|0,73,8,84,0,0,6
2449,5,151,65850,0,3,67,0,0,0|0|0,31|115,0|0,0|0,0|0,94,14,85,0,0,6
2450,5,151,65850,0,3,67,0,0,0|0|0,31|115,0|0,0|0,0|0,97,15,85,0,0,6
2451,5,151,65850,0,3,67,0,0,0|0|0,31|115,0|0,0|0,0|0,99,16,85,0,0,6
2452,5,151,65850,0,3,72,0,0,0|0|0,31|115,0|0,0|0,39|287,93,13,85,0,0,6
2453,5,151,65850,0,3,75,0,0,0|0|0,31|115,0|0,0|0,28|23,96,14,85,0,0,6
2454,5,151,65850,0,3,78,0,0,0|0|0,31|115,0|0,0|0,0|0,96,14,85,0,0,6
2455,5,151,65850,0,3,81,0,0,0|0|0,31|115,0|0,0|0,0|0,100,17,85,0,0,6
2456,5,151,86150,0,3,73,0,0,0|0|0,31|135,0|0,0|0,0|0,112,15,85,0,0,6
2457,5,151,86150,0,3,73,0,0,0|0|0,31|135,0|0,0|0,0|0,115,17,85,0,0,6
2458,5,151,86150,0,3,73,0,0,0|0|0,31|135,0|0,0|0,0|0,117,18,85,0,0,6
2459,5,151,86150,0,3,78,0,0,0|0|0,31|135,0|0,0|0,39|337,111,15,85,0,0,6
2460,5,151,86150,0,3,81,0,0,0|0|0,31|135,0|0,0|0,28|27,114,16,85,0,0,6
2461,5,151,86150,0,3,84,0,0,0|0|0,31|135,0|0,0|0,0|0,114,16,85,0,0,6
2462,5,151,86150,0,3,87,0,0,0|0|0,31|135,0|0,0|0,0|0,119,19,85,0,0,6
2463,5,151,111000,0,3,78,0,0,0|0|0,31|155,0|0,0|0,0|0,131,18,87,0,0,6
2464,5,151,111000,0,3,78,0,0,0|0|0,31|155,0|0,0|0,0|0,133,19,87,0,0,6
2465,5,151,111000,0,3,78,0,0,0|0|0,31|155,0|0,0|0,0|0,135,20,87,0,0,6
2466,5,151,111000,0,3,83,0,0,0|0|0,31|155,0|0,0|0,39|387,130,17,87,0,0,6
2467,5,151,111000,0,3,85,0,0,0|0|0,31|155,0|0,0|0,28|31,132,18,87,0,0,6
2468,5,151,111000,0,3,87,0,0,0|0|0,31|155,0|0,0|0,0|0,132,18,87,0,0,6
2469,5,151,111000,0,3,89,0,0,0|0|0,31|155,0|0,0|0,0|0,132,18,87,0,0,6
2470,5,151,139350,0,3,84,0,0,0|0|0,31|125,0|0,0|0,0|0,152,20,88,0,0,6
2471,5,151,139350,0,3,84,0,0,0|0|0,31|125,0|0,0|0,0|0,154,21,88,0,0,6
2472,5,151,139350,0,3,84,0,0,0|0|0,31|125,0|0,0|0,0|0,156,22,88,0,0,6
2473,5,151,139350,0,3,89,0,0,0|0|0,31|125,0|0,0|0,39|312,151,19,88,0,0,6
2474,5,151,139350,0,3,91,0,0,0|0|0,31|125,0|0,0|0,28|25,153,20,88,0,0,6
2475,5,151,139350,0,3,93,0,0,0|0|0,31|125,0|0,0|0,0|0,153,20,88,0,0,6
2476,5,151,139350,0,3,95,0,0,0|0|0,31|125,0|0,0|0,0|0,153,20,88,0,0,6
2477,5,152,55300,0,3,70,0,0,52|0|0,31|135,0|0,0|0,28|27,175,22,80,0,0,0
2478,5,152,55300,0,3,73,0,0,52|0|0,31|135,0|0,0|0,0|0,175,22,80,0,0,0
2479,5,152,55300,0,3,75,0,0,52|0|0,31|135,0|0,0|0,0|0,175,22,80,0,0,0
2480,5,152,172680,0,3,83,0,0,52|0|0,31|162,0|0,28|16,28|32,200,28,81,0,0,7
2481,5,152,172680,0,3,83,0,0,52|0|0,31|165,0|0,39|80,39|412,200,28,81,0,0,7
2501,5,151,1050,0,3,24,0,0,43|0|0,31|10,0|0,0|0,24|2,18,4,80,0,0,1
2502,5,151,1050,0,3,24,0,0,43|0|0,31|10,0|0,0|0,26|2,18,4,80,0,0,1
2503,5,151,1050,0,3,24,0,0,43|0|0,31|10,0|0,0|0,38|15,18,4,80,0,0,1
2504,5,151,1050,0,3,32,0,0,43|0|0,31|10,0|0,0|0,28|2,18,4,80,0,0,1
2505,5,151,1050,0,3,36,0,0,43|0|0,31|10,0|0,0|0,11|1,18,4,80,0,0,1
2506,5,151,1050,0,3,40,0,0,43|0|0,31|10,0|0,0|0,28|1,18,4,80,0,0,1
2507,5,151,2750,0,3,31,0,0,43|0|0,31|25,0|0,0|0,24|2,25,3,80,0,0,2
2508,5,151,2750,0,3,31,0,0,43|0|0,31|25,0|0,0|0,26|3,25,3,80,0,0,2
2509,5,151,2750,0,3,31,0,0,43|0|0,31|25,0|0,0|0,38|23,25,3,80,0,0,2
2510,5,151,2750,0,3,37,0,0,43|0|0,31|25,0|0,0|0,28|5,25,3,80,0,0,2
2511,5,151,2750,0,3,40,0,0,43|0|0,31|25,0|0,0|0,11|2,25,3,80,0,0,2
2512,5,151,2750,0,3,45,0,0,43|0|0,31|25,0|0,0|0,28|1,25,3,80,0,0,2
2513,5,151,2750,0,3,48,0,0,43|0|0,31|20,0|0,0|0,0|0,23,2,80,0,0,2
2514,5,151,6450,0,3,38,0,0,43|0|0,31|45,0|0,0|0,24|2,35,5,85,0,0,3
2515,5,151,6450,0,3,38,0,0,43|0|0,31|45,0|0,0|0,26|4,35,5,85,0,0,3
2516,5,151,6450,0,3,38,0,0,43|0|0,31|45,0|0,0|0,38|43,35,5,85,0,0,3
2517,5,151,6450,0,3,44,0,0,43|0|0,31|45,0|0,0|0,28|9,35,5,85,0,0,3
2518,5,151,6450,0,3,47,0,0,43|0|0,31|45,0|0,0|0,11|2,35,5,85,0,0,3
2519,5,151,6450,0,3,52,0,0,43|0|0,31|45,0|0,0|0,28|1,35,5,85,0,0,3
2520,5,151,6450,0,3,55,0,0,43|0|0,31|40,0|0,0|0,0|0,33,3,85,0,0,3
2521,5,151,13050,0,3,45,0,0,43|0|0,31|65,0|0,0|0,24|2,47,5,85,0,0,4
2522,5,151,13050,0,3,45,0,0,43|0|0,31|65,0|0,0|0,26|5,47,5,85,0,0,4
2523,5,151,13050,0,3,45,0,0,43|0|0,31|65,0|0,0|0,38|65,47,5,85,0,0,4
2524,5,151,13050,0,3,51,0,0,43|0|0,31|65,0|0,0|0,28|13,47,5,85,0,0,4
2525,5,151,13050,0,3,54,0,0,43|0|0,31|65,0|0,0|0,11|3,47,5,85,0,0,4
2526,5,151,13050,0,3,59,0,0,43|0|0,31|65,0|0,0|0,28|2,47,5,85,0,0,4
2527,5,151,13050,0,3,62,0,0,43|0|0,31|60,0|0,0|0,0|0,44,3,85,0,0,4
2528,5,151,21900,0,3,52,0,0,43|0|0,31|85,0|0,0|0,24|2,60,7,86,0,0,5
2529,5,151,21900,0,3,52,0,0,43|0|0,31|85,0|0,0|0,26|6,60,7,86,0,0,5
2530,5,151,21900,0,3,52,0,0,43|0|0,31|85,0|0,0|0,38|90,60,7,86,0,0,5
2531,5,151,21900,0,3,57,0,0,43|0|0,31|85,0|0,0|0,39|212,60,7,86,0,0,5
2532,5,151,21900,0,3,60,0,0,43|0|0,31|85,0|0,0|0,28|17,60,7,86,0,0,5
2533,5,151,21900,0,3,63,0,0,43|0|0,31|85,0|0,0|0,28|2,60,7,86,0,0,5
2534,5,151,21900,0,3,66,0,0,43|0|0,31|80,0|0,0|0,0|0,57,5,83,0,0,5
2535,5,151,32250,0,3,57,0,0,43|0|0,31|95,0|0,0|0,24|2,76,8,82,0,0,6
2536,5,151,32250,0,3,57,0,0,43|0|0,31|95,0|0,0|0,26|7,76,8,82,0,0,6
2537,5,151,32250,0,3,57,0,0,43|0|0,31|95,0|0,0|0,38|115,76,8,82,0,0,6
2538,5,151,32250,0,3,62,0,0,43|0|0,31|95,0|0,0|0,39|237,76,8,82,0,0,6
2539,5,151,32250,0,3,65,0,0,43|0|0,31|95,0|0,0|0,28|19,76,8,82,0,0,6
2540,5,151,32250,0,3,68,0,0,43|0|0,31|95,0|0,0|0,28|3,76,8,82,0,0,6
2541,5,151,32250,0,3,71,0,0,43|0|0,31|90,0|0,0|0,0|0,73,6,82,0,0,6
2542,5,151,56100,0,3,63,0,0,43|0|0,31|95,0|0,0|0,24|2,79,9,83,0,0,6
2543,5,151,56100,0,3,63,0,0,43|0|0,31|95,0|0,0|0,26|8,79,9,83,0,0,6
2544,5,151,56100,0,3,63,0,0,43|0|0,31|95,0|0,0|0,38|140,79,9,83,0,0,6
2545,5,151,56100,0,3,68,0,0,43|0|0,31|95,0|0,0|0,39|237,79,9,83,0,0,6
2546,5,151,56100,0,3,71,0,0,43|0|0,31|95,0|0,0|0,28|19,79,9,83,0,0,6
2547,5,151,56100,0,3,74,0,0,43|0|0,31|95,0|0,0|0,28|3,79,9,83,0,0,6
2548,5,151,56100,0,3,77,0,0,43|0|0,31|90,0|0,0|0,0|0,76,7,83,0,0,6
2549,5,151,69350,0,3,69,0,0,0|0|0,31|115,0|0,0|0,0|0,97,13,85,0,0,6
2550,5,151,69350,0,3,69,0,0,0|0|0,31|115,0|0,0|0,0|0,100,14,85,0,0,6
2551,5,151,69350,0,3,69,0,0,0|0|0,31|115,0|0,0|0,0|0,102,15,85,0,0,6
2552,5,151,69350,0,3,74,0,0,0|0|0,31|115,0|0,0|0,39|287,96,12,85,0,0,6
2553,5,151,69350,0,3,77,0,0,0|0|0,31|115,0|0,0|0,28|23,99,13,85,0,0,6
2554,5,151,69350,0,3,80,0,0,0|0|0,31|115,0|0,0|0,0|0,99,13,85,0,0,6
2555,5,151,69350,0,3,83,0,0,0|0|0,31|115,0|0,0|0,0|0,103,16,85,0,0,6
2556,5,151,90550,0,3,75,0,0,0|0|0,31|135,0|0,0|0,0|0,116,14,87,0,0,6
